"WKT"
"MULTILINESTRING ((1410437.8932158174 -737482.07918913255,1410432.0622365319 -737468.69859147735))"
"MULTILINESTRING ((1386488.6362382865 -732854.19275402289,1386646.4497529238 -733763.01987815369))"
"MULTILINESTRING ((1410198.7456181622 -741535.81154861534,1410223.2304537985 -741640.84849731275))"
"MULTILINESTRING ((1408505.0163931437 -737891.31995853968,1408454.3909406727 -737899.84906211728))"
"MULTILINESTRING ((1399881.4881226672 -737913.14885210665,1399995.3526696183 -738018.89796132187))"
"MULTILINESTRING ((1382578.0751814579 -732594.93233336206,1382670.0354847491 -732756.1784660198,1382636.280489757 -732940.88205136452))"
"MULTILINESTRING ((1415505.036878411 -742582.94674221554,1415577.6509158937 -742567.06289691909))"
"MULTILINESTRING ((1415472.4554356784 -742897.07872865547,1415556.4779754947 -742882.45809898851))"
"MULTILINESTRING ((1415082.7308956818 -742366.75876317674,1415115.4664146896 -742445.32257376425))"
"MULTILINESTRING ((1415276.6293317964 -742829.70388913003,1415297.4255777041 -742898.17308632005))"
"MULTILINESTRING ((1412572.6783095745 -749133.55496828922,1412684.4412830682 -749109.23954071314))"
"MULTILINESTRING ((1399364.4107741609 -738525.73312893533,1399378.7559050627 -738602.19634705316))"
"MULTILINESTRING ((1409233.553818363 -741163.35741288925,1409248.9263119383 -741231.05613133789))"
"MULTILINESTRING ((1413544.7822980748 -753893.40073010954,1413579.0727386803 -753796.71924461285))"
"MULTILINESTRING ((1391146.2061638413 -724788.60244191904,1391167.1581628846 -724709.4460932574,1391283.9032324995 -724689.77245018154))"
"MULTILINESTRING ((1410803.9781604463 -733062.97002899973,1410762.6582676803 -732996.00808122382))"
"MULTILINESTRING ((1411363.4251420107 -732897.7509247124,1411236.2950262127 -732977.06529179786))"
"MULTILINESTRING ((1414364.9191481231 -751664.16014440439,1414392.5500899497 -751899.80781513604))"
"MULTILINESTRING ((1413679.5719210284 -740400.2130387316,1413810.0107614708 -740360.70517854893))"
"MULTILINESTRING ((1413930.9402407648 -740247.97811496479,1413784.9794962264 -740300.63524343073))"
"MULTILINESTRING ((1412140.3948434205 -740229.44708066247,1412207.9580263225 -740423.02699944226,1412182.1107360392 -740469.3084465696))"
"MULTILINESTRING ((1418578.1565578855 -750587.16504984023,1418522.6494983344 -750612.71374830627))"
"MULTILINESTRING ((1402841.0318642037 -727596.94096821407,1402962.0710329316 -727538.86009939667))"
"MULTILINESTRING ((1414017.8689810927 -740313.45705166692,1414074.1771382291 -740290.78724197694))"
"MULTILINESTRING ((1413080.6587031276 -740024.76995897933,1413267.7843416703 -740048.43475190632))"
"MULTILINESTRING ((1413289.7676834813 -739868.95983105979,1413425.4956617421 -739886.71893174644))"
"MULTILINESTRING ((1413509.6132975998 -740004.12216480833,1413425.4956617421 -739886.71893174644))"
"MULTILINESTRING ((1413839.3806660154 -740081.34295284469,1413881.848019761 -740071.13821973582))"
"MULTILINESTRING ((1413847.1836372961 -741412.45534152642,1413731.4547890683 -741407.36481236457))"
"MULTILINESTRING ((1410013.957929723 -740292.06650756591,1409984.4644473698 -740195.8147748902))"
"MULTILINESTRING ((1409978.6309824814 -739495.11943561956,1409883.3466511958 -739524.70436947071))"
"MULTILINESTRING ((1408368.7794209449 -740569.88473893353,1408336.3849805165 -740441.51785056747))"
"MULTILINESTRING ((1393969.0463511844 -735782.36504917964,1393810.0391326442 -735732.04996706685))"
"MULTILINESTRING ((1411682.7157121077 -747098.32889926236,1411977.7086173347 -747058.59125726018))"
"MULTILINESTRING ((1412646.2895944125 -745232.33581958199,1412722.7120320271 -745209.87011550891))"
"MULTILINESTRING ((1414645.4397026424 -750294.57022585557,1414575.1462422775 -750224.36405630468))"
"MULTILINESTRING ((1412665.4321796035 -736902.16395850782,1412545.4033419965 -736743.70543220337))"
"MULTILINESTRING ((1407218.3450362578 -737577.36856539443,1407139.3441616336 -737622.57220538612))"
"MULTILINESTRING ((1389719.305891356 -735562.51090107742,1389883.7702606334 -735530.3161709127))"
"MULTILINESTRING ((1408362.1788416011 -735282.60691900726,1408815.1937943869 -735140.13973683363))"
"MULTILINESTRING ((1407988.425055963 -735643.78057480592,1407935.800514064 -735547.99203234015))"
"MULTILINESTRING ((1413211.1941514374 -745877.09599040973,1413208.6933777051 -745899.23134448612))"
"MULTILINESTRING ((1390090.5336235189 -735053.49649253965,1390042.895608763 -734971.29355325026))"
"MULTILINESTRING ((1409600.9177498654 -748409.13805989712,1409649.9168896214 -748458.50250107038,1409659.6341268029 -748604.74226258148,1409415.4227977565 -748652.97586181923))"
"MULTILINESTRING ((1408354.3858542265 -744239.2874198209,1408382.6860543187 -744374.02929454285))"
"MULTILINESTRING ((1418905.0885641947 -751292.82101801329,1419149.9496272025 -751929.68973571621))"
"MULTILINESTRING ((1390500.8292138833 -726387.57856306317,1390345.385037902 -726393.6520705258,1390214.8610855169 -726128.28272401087))"
"MULTILINESTRING ((1408977.3218053535 -739171.4758381882,1409003.1165140294 -739241.10561132664))"
"MULTILINESTRING ((1415975.5804623929 -743624.62630534591,1416049.9716853611 -743857.26557153743))"
"MULTILINESTRING ((1416891.9774348652 -744232.80179216003,1416902.1895643461 -744302.10530471953))"
"MULTILINESTRING ((1416496.5688848214 -744481.25658740778,1416460.5022762674 -744487.17053557897))"
"MULTILINESTRING ((1415612.5250433469 -743446.04511865112,1415775.5464563672 -743369.38227438263,1415813.2585218044 -743551.38570963207))"
"MULTILINESTRING ((1415612.5250433469 -743446.04511865112,1415642.8218798782 -743582.5428924266))"
"MULTILINESTRING ((1416512.8511857877 -744574.40774173359,1416612.9337380191 -744544.29214183521,1416543.5555320568 -744237.08460278157))"
"MULTILINESTRING ((1416261.4558076749 -743053.82745168044,1416150.30654771 -743072.39154096227))"
"MULTILINESTRING ((1416598.413487535 -745034.52823491965,1416585.4464999577 -744962.20446848217))"
"MULTILINESTRING ((1416926.5678119867 -744454.49610507337,1416930.7101207261 -744490.55707580445))"
"MULTILINESTRING ((1416016.0897545721 -744222.46069293981,1415985.0323271363 -744161.07343662961))"
"MULTILINESTRING ((1416692.745726191 -743884.96247797471,1416564.985797219 -743907.61729501234))"
"MULTILINESTRING ((1416879.9518773174 -747156.46391763177,1416859.4143179595 -747111.30171208119))"
"MULTILINESTRING ((1416750.5549302404 -744254.04739920667,1416622.8288635062 -744274.65892523201))"
"MULTILINESTRING ((1416685.7211734513 -744716.21475076163,1416547.6297850304 -744738.59024736402))"
"MULTILINESTRING ((1417133.1721399019 -744717.95116478775,1417088.5113118696 -744724.98790658161))"
"MULTILINESTRING ((1396658.9467939655 -761558.90836111805,1396848.7806208606 -761527.22762245091))"
"MULTILINESTRING ((1401704.145059274 -770053.21031774499,1401720.2667745557 -770153.12812499027))"
"MULTILINESTRING ((1400600.2557239686 -769521.15273552306,1400727.8987382215 -770321.21321981982))"
"MULTILINESTRING ((1402462.2448561299 -770221.77842532238,1402493.1973340306 -770419.44331366115))"
"MULTILINESTRING ((1396235.197860949 -762126.85706155805,1396343.9588146403 -762110.4788853433))"
"MULTILINESTRING ((1404556.0929769892 -771113.79678046366,1404587.723096814 -771312.67433168017))"
"MULTILINESTRING ((1412846.7901707899 -759882.32531392737,1412684.8509040889 -759531.53092334443))"
"MULTILINESTRING ((1396487.7177450599 -762387.85540076508,1396461.2224322513 -762224.71473162109))"
"MULTILINESTRING ((1404397.9328445517 -770119.17649934604,1404000.6748474913 -770182.4174311714))"
"MULTILINESTRING ((1395966.6483760525 -762470.96780075936,1395951.3227746051 -762376.86948890076))"
"MULTILINESTRING ((1402444.8704110323 -769806.7627696878,1402438.3265614496 -770071.61636516859))"
"MULTILINESTRING ((1403586.2545085181 -770043.86835454032,1402957.7107808855 -770142.79423766548))"
"MULTILINESTRING ((1400762.9766078747 -771834.9574754131,1400565.0644630238 -771864.92284673406))"
"MULTILINESTRING ((1396123.3251391002 -761501.57529637381,1396216.6028007863 -761485.93293199805))"
"MULTILINESTRING ((1396147.6202942308 -762343.62491623545,1395951.3227746051 -762376.86948890076))"
"MULTILINESTRING ((1404524.8625148882 -770914.73506839736,1404556.0929769892 -771113.79678046366))"
"MULTILINESTRING ((1396216.6028007863 -761485.93293199805,1396314.4401919658 -761469.96239196078))"
"MULTILINESTRING ((1396257.051167924 -762256.73792806221,1396235.197860949 -762126.85706155805))"
"MULTILINESTRING ((1399560.3718640769 -765550.6379359368,1399662.9994290613 -766144.40262949339))"
"MULTILINESTRING ((1403873.8075731788 -769377.8223257747,1403905.4317838266 -769575.98872482253))"
"MULTILINESTRING ((1401522.8006950337 -770197.10462383553,1401323.6089529218 -770228.5980325503))"
"MULTILINESTRING ((1402624.9312671546 -766740.21158987645,1402426.6010104406 -766777.00933242869))"
"MULTILINESTRING ((1396754.3462326867 -763520.63486548886,1397641.9710564241 -763970.43612134538))"
"MULTILINESTRING ((1400366.0221206851 -771898.5081180007,1400165.9405212824 -771929.5807118424))"
"MULTILINESTRING ((1403921.1981402135 -767098.5424839654,1403951.7748469252 -767296.88064911205))"
"MULTILINESTRING ((1402764.7625931886 -771497.86513588787,1402822.4614607587 -771608.3836650179))"
"MULTILINESTRING ((1399064.7318689814 -771389.2596060544,1399173.9910736184 -772086.93945758953))"
"MULTILINESTRING ((1398881.7949935228 -771419.75128219905,1398990.6042579734 -772114.97399467404))"
"MULTILINESTRING ((1396328.4608277271 -763277.81301446795,1396754.3462326867 -763520.63486548886))"
"MULTILINESTRING ((1405164.9418799237 -767308.0904945723,1405260.2295944754 -767911.45684596803))"
"MULTILINESTRING ((1407791.2853176843 -737204.58172777237,1407740.3568710627 -737024.59071308887))"
"MULTILINESTRING ((1414625.793551035 -749431.7419137297,1414672.0533227059 -749381.9749494117))"
"MULTILINESTRING ((1416403.6809203171 -746606.10862109263,1416419.2382440332 -746684.38541119604))"
"MULTILINESTRING ((1411735.9322772399 -740801.42273282481,1411763.4514424498 -740859.33843316848))"
"MULTILINESTRING ((1414045.5762351993 -747567.68324553792,1414173.352378275 -747530.39795570006))"
"MULTILINESTRING ((1412902.3940369741 -736380.94241134205,1412785.6726427807 -736437.78224499885))"
"MULTILINESTRING ((1412289.5283939524 -746559.1858256897,1412361.8406859278 -746522.65032800578))"
"MULTILINESTRING ((1412751.8672343479 -745112.41441708768,1412759.0362795002 -745115.8887457893))"
"MULTILINESTRING ((1410582.2693927067 -738028.59209311253,1410550.4207021622 -737956.54446572892))"
"MULTILINESTRING ((1408748.5922571882 -734576.85326788912,1408632.1715052736 -734423.36426135246))"
"MULTILINESTRING ((1411483.849554867 -750751.96220711246,1411486.4465747392 -750931.09279029013))"
"MULTILINESTRING ((1389523.6526216287 -747921.39856065705,1389523.3885234296 -747797.3744868926,1389416.8721125138 -747745.74105125736))"
"MULTILINESTRING ((1409856.5344329546 -745602.62692866276,1409799.3116925599 -745612.13360559079))"
"MULTILINESTRING ((1410243.3443009739 -740482.59947003436,1410166.7583400523 -740504.20026390161))"
"MULTILINESTRING ((1384845.2603364934 -733253.10533379891,1386646.4497529238 -733763.01987815369))"
"MULTILINESTRING ((1413930.9402407648 -740247.97811496479,1413964.3340188565 -740331.87155746878))"
"MULTILINESTRING ((1413964.3340188565 -740331.87155746878,1413994.6817843006 -740408.76993278461))"
"MULTILINESTRING ((1419183.0777001646 -751999.2496129931,1419242.2823696011 -752125.3998595326))"
"MULTILINESTRING ((1416244.2164061437 -760284.3756270567,1417001.4832739811 -761915.75224858464,1417232.0223959463 -762841.18769617134,1418042.2094272124 -764550.92027103459))"
"MULTILINESTRING ((1391720.7149850575 -738687.90512579668,1391612.0156688006 -738765.50026647106))"
"MULTILINESTRING ((1413831.236941637 -747817.11060373497,1413878.4795550928 -747894.20307650079))"
"MULTILINESTRING ((1398005.7100212846 -735986.95308373845,1397444.2767890035 -735722.19892174902,1396596.9703241733 -735178.73746366403))"
"MULTILINESTRING ((1415342.7103708806 -743637.25632828753,1415316.4657203588 -743642.22890811262))"
"MULTILINESTRING ((1410672.8351997286 -741993.05212454149,1410647.178695329 -741885.3975673049))"
"MULTILINESTRING ((1417511.6941268842 -747972.35227911337,1417489.669038082 -747933.81722039462,1417445.8323357366 -747958.26472408627))"
"MULTILINESTRING ((1413353.1263242979 -749138.11708911811,1413336.3514121107 -749078.87201885914))"
"MULTILINESTRING ((1410708.5710939718 -737282.24813402595,1410745.1756375576 -737274.08669902594))"
"MULTILINESTRING ((1415262.3583570635 -744904.06739522121,1415137.0544038352 -744928.93845621368))"
"MULTILINESTRING ((1414881.2017204757 -745250.40583329764,1414690.3818181492 -745007.29021509504,1414531.374022105 -745024.38870752335))"
"MULTILINESTRING ((1413899.2066578171 -748517.2272475278,1413998.4540966456 -748500.48064276611))"
"MULTILINESTRING ((1416870.3506323728 -747363.59946634376,1416890.786075339 -747329.4422031329))"
"MULTILINESTRING ((1410179.5900353093 -747917.02831484517,1410128.439669915 -747940.05359688052))"
"MULTILINESTRING ((1412918.9524302366 -739912.73791479878,1412931.6268052468 -739823.65244332794))"
"MULTILINESTRING ((1412352.1323431844 -744802.13849868672,1412394.343368524 -745036.66971258493))"
"MULTILINESTRING ((1408772.5085292708 -737857.92753490503,1408635.3446973113 -737869.38317097584))"
"MULTILINESTRING ((1399730.545663974 -738038.06075521931,1399562.3315031021 -738016.88614386355))"
"MULTILINESTRING ((1411628.1314894396 -740776.28023359727,1411544.1341891179 -740813.74946374376))"
"MULTILINESTRING ((1408935.9143461152 -747570.99027280882,1408936.3946034471 -747681.03844652814))"
"MULTILINESTRING ((1411271.3459002378 -738957.7905960934,1411229.3056228096 -738900.64315574453))"
"MULTILINESTRING ((1412115.3181825078 -748485.61565264966,1412162.6093448873 -748476.82019764814))"
"MULTILINESTRING ((1394105.7154537721 -735429.14697817725,1394351.8595283255 -735383.83791013702))"
"MULTILINESTRING ((1415283.8505364978 -742303.35772154399,1415378.9439778009 -742287.5770029152))"
"MULTILINESTRING ((1415559.2831743008 -742467.93803629978,1415588.6759733148 -742462.49973727867))"
"MULTILINESTRING ((1411091.8436335165 -738327.84510108968,1411075.3304739643 -738245.25500325393))"
"MULTILINESTRING ((1406885.2680458259 -736847.87530808046,1406935.9436005077 -736894.08993760194))"
"MULTILINESTRING ((1393427.9693272361 -736899.28718672227,1393437.1707308695 -736961.08309853787))"
"MULTILINESTRING ((1415298.3085198649 -744003.41270114481,1415200.6559984416 -744014.04524476931,1415123.5698838721 -743894.22236381855))"
"MULTILINESTRING ((1414114.1497631429 -748293.44302351691,1414169.4874572286 -748472.00304706814))"
"MULTILINESTRING ((1411789.6840549677 -734618.80859317014,1411746.4993453629 -734552.47502379888))"
"MULTILINESTRING ((1396336.4910568115 -735066.94390773273,1395400.2370332996 -734914.12931474589,1394542.6507134871 -734893.80550379644))"
"MULTILINESTRING ((1386297.1469921968 -727196.20769277995,1386517.7952013554 -727247.04356528725))"
"MULTILINESTRING ((1388352.0926930462 -726389.85724428261,1388282.2721023562 -726212.32424272294))"
"MULTILINESTRING ((1406573.4026827372 -736861.81329778093,1406586.9490459801 -737056.48104448873,1406538.4506794575 -737136.5606289003))"
"MULTILINESTRING ((1411584.0684460984 -739470.55784619646,1411576.0200210651 -739471.19207179081))"
"MULTILINESTRING ((1417441.1237429483 -748053.66157893033,1417442.6838901557 -748057.2745257091))"
"MULTILINESTRING ((1412798.1070306294 -748081.22572579037,1412865.4763214032 -748046.70369207056))"
"MULTILINESTRING ((1409618.821894377 -738669.3534340671,1409548.7481588942 -738444.70272481325))"
"MULTILINESTRING ((1391225.7287640327 -736022.39336948295,1391097.8500016492 -736380.2106565627))"
"MULTILINESTRING ((1409550.5588367118 -738786.88621886831,1409450.0823822708 -738804.44717595156))"
"MULTILINESTRING ((1412029.1355806759 -740273.69565897807,1412110.2885750423 -740489.9743422959))"
"MULTILINESTRING ((1417217.3357430911 -748681.25840161869,1417036.9344566872 -748711.0124575292))"
"MULTILINESTRING ((1409674.555617712 -744445.89135122311,1409867.0584850349 -744352.44766125595))"
"MULTILINESTRING ((1396915.0105875805 -731713.8584490018,1396917.8306894496 -731731.98644028499))"
"MULTILINESTRING ((1415378.9439778009 -742287.5770029152,1415353.3975708655 -742155.77490416204))"
"MULTILINESTRING ((1418092.3002580784 -749516.31303411652,1418041.3481433066 -749534.11752515542))"
"MULTILINESTRING ((1409934.447815093 -740035.17090785713,1410030.5925578109 -740006.9787793284))"
"MULTILINESTRING ((1410255.6042886272 -740765.33968258789,1410202.8876450404 -740778.88405619364))"
"MULTILINESTRING ((1409619.9188628788 -740919.61323243112,1409632.6073166234 -740972.84785618715))"
"MULTILINESTRING ((1417613.7005124339 -748205.56692192063,1417566.7446458922 -748263.54282409896))"
"MULTILINESTRING ((1412693.0757499042 -748679.30016048718,1412808.087464544 -748554.14463328861))"
"MULTILINESTRING ((1408905.9621896928 -734457.95117310155,1408918.2732812376 -734448.78908245324))"
"MULTILINESTRING ((1406627.4915843788 -739783.80292822002,1406233.1714492519 -739271.49684786529))"
"MULTILINESTRING ((1416986.9333088296 -747418.10437307425,1416982.8706697098 -747344.5371904535))"
"MULTILINESTRING ((1389890.4278050954 -736426.08492911188,1390051.8916290733 -736394.36412854795))"
"MULTILINESTRING ((1411704.3045057009 -744022.50514062343,1411789.3710273292 -744498.17074502364))"
"MULTILINESTRING ((1412312.9356009816 -751233.72792346356,1412410.401025994 -751508.39298868657))"
"MULTILINESTRING ((1405201.8347799568 -745789.27298906725,1405084.6469657957 -745817.08901890821,1405174.3497154433 -745966.25332399039))"
"MULTILINESTRING ((1410128.439669915 -747940.05359688052,1410079.4936310183 -747970.88207443361))"
"MULTILINESTRING ((1411061.5383836005 -737433.11650359479,1411150.3179478871 -737444.61177280697))"
"MULTILINESTRING ((1393904.7042876356 -735997.03257563349,1393935.2177265859 -736156.61317754001))"
"MULTILINESTRING ((1412805.0494708028 -748430.98098094668,1413046.3635890461 -748242.652192023))"
"MULTILINESTRING ((1394628.4884976149 -732868.52498529223,1394504.8417059982 -732888.63143746927))"
"MULTILINESTRING ((1393437.1707308695 -736961.08309853787,1393548.2797214368 -736959.96383333544,1393558.6286838835 -737079.96172306372,1393285.512652281 -737124.20617699344,1393260.9266076216 -736969.31258527702))"
"MULTILINESTRING ((1403506.4665512436 -725515.78328738001,1403548.561789399 -725533.20196133642))"
"MULTILINESTRING ((1392434.8489573435 -738752.8368192577,1392411.6100411816 -738832.0318497516,1392329.7488537682 -738851.95842347515))"
"MULTILINESTRING ((1415349.6152645368 -742574.11256663385,1415359.3668287678 -742607.39696373791))"
"MULTILINESTRING ((1394208.8174575567 -735708.03407182696,1394334.8482656379 -735662.10686898453,1394492.2476232068 -735788.05223038665))"
"MULTILINESTRING ((1390877.4551615887 -726223.32152316137,1390771.8437797134 -726158.51241588779,1390626.0037472825 -725812.16918499547))"
"MULTILINESTRING ((1400429.8129198714 -725705.9719281859,1400322.3398173114 -725560.74796871014,1400329.5787801996 -725496.28887977893))"
"MULTILINESTRING ((1405615.6410491569 -738385.05386899121,1405188.9854713976 -738565.8348653306))"
"MULTILINESTRING ((1412003.8333946669 -743779.34469462244,1412155.0842403469 -743968.67933709326,1412210.45167609 -744139.0267917579))"
"MULTILINESTRING ((1411813.874081749 -743933.56768392178,1411988.1991259574 -744149.92564398516))"
"MULTILINESTRING ((1412078.2483589577 -743617.23592953954,1412094.5081999782 -743637.59068850207))"
"MULTILINESTRING ((1411676.7765345429 -748474.23994952673,1411565.0406076447 -748448.26886315737))"
"MULTILINESTRING ((1409734.016899873 -740480.59797441529,1409713.4104806471 -740406.52534110565))"
"MULTILINESTRING ((1413963.0945297193 -750505.49721167109,1414055.435643401 -750509.36752786825))"
"MULTILINESTRING ((1412131.3459608227 -746072.20168356097,1412228.4777315115 -746022.38466559222))"
"MULTILINESTRING ((1414905.4429863871 -744247.45491696463,1414895.9246642881 -744197.44055793236))"
"MULTILINESTRING ((1393631.7603710713 -736868.94615759887,1393826.0135292928 -736847.00132884027,1393948.1962586429 -736904.19394077896))"
"MULTILINESTRING ((1411904.5018318302 -744964.53683280095,1411934.7006829204 -745038.95745539642))"
"MULTILINESTRING ((1389727.7543716694 -725003.5010769798,1389734.2444291783 -725098.69301338261,1389664.9111944616 -725177.41538504977))"
"MULTILINESTRING ((1411127.2506154864 -748857.6345490294,1410854.6934271967 -748898.31848512241))"
"MULTILINESTRING ((1416329.6912707195 -746183.62187472347,1416194.0307946368 -746094.80092118296))"
"MULTILINESTRING ((1391972.1966686985 -737199.914170239,1391703.6026529206 -737187.45697396039))"
"MULTILINESTRING ((1413375.175417481 -741650.02208608913,1413481.1541884467 -741636.15661709546))"
"MULTILINESTRING ((1412908.4304913275 -739473.20028966747,1412842.1517883195 -739430.3116475594))"
"MULTILINESTRING ((1413079.9860181273 -739287.51417419815,1413106.7210521607 -739358.98583538632))"
"MULTILINESTRING ((1413291.0724214909 -740304.36214847595,1413213.1750345994 -740386.3677078574,1413221.1312714287 -740458.21238543431,1413326.774770264 -740602.98369194532,1413421.5538777369 -740625.9621158127))"
"MULTILINESTRING ((1412978.5404953493 -739672.39968734456,1413051.241776821 -739623.45306561131))"
"MULTILINESTRING ((1411777.659936754 -739903.39175541524,1411795.7583860639 -740003.77614318428))"
"MULTILINESTRING ((1411544.4919880773 -739641.73563086346,1411372.9395299493 -739698.67673950701))"
"MULTILINESTRING ((1411583.9933327767 -739792.2134517238,1411598.2781530181 -739826.85708106798))"
"MULTILINESTRING ((1411598.2781530181 -739826.85708106798,1411611.292638683 -739857.60042627051))"
"MULTILINESTRING ((1411544.4919880773 -739641.73563086346,1411553.0783421476 -739693.09561813914))"
"MULTILINESTRING ((1411647.9703116789 -739493.81940374058,1411593.5712522604 -739507.34848379449))"
"MULTILINESTRING ((1411794.7286906103 -739754.03618668031,1411782.1569704667 -739759.66083266633))"
"MULTILINESTRING ((1395460.1087967015 -732059.77009390085,1395466.7166643711 -732052.52780992223))"
"MULTILINESTRING ((1394194.4331573409 -733463.59980057436,1393991.8470464908 -733446.78064864222))"
"MULTILINESTRING ((1405386.0698904824 -738925.9420396277,1405667.0162345415 -739623.4565824992))"
"MULTILINESTRING ((1396330.7654519686 -735504.4391729132,1396561.2400637944 -735547.11873589316))"
"MULTILINESTRING ((1413746.9167245708 -761342.69949367328,1413585.6435806502 -760987.42679462954))"
"MULTILINESTRING ((1390843.6438495244 -726759.69513917028,1390999.33743829 -726671.67161942052,1391078.271127851 -726769.92012295651))"
"MULTILINESTRING ((1406684.8135163831 -748295.54157640587,1406647.9237496152 -748279.57237208111))"
"MULTILINESTRING ((1401997.5737033458 -738769.86466607323,1402007.0084852816 -738720.93345634534))"
"MULTILINESTRING ((1402222.6026307507 -739491.99567553552,1402030.5977268177 -739084.74852146348,1401832.3669413915 -738796.80849099322))"
"MULTILINESTRING ((1411972.0590164242 -739972.06455098628,1412026.044002238 -739959.77496622654))"
"MULTILINESTRING ((1401632.3327955415 -738236.40044686885,1401818.6224775312 -738675.40883108194))"
"MULTILINESTRING ((1410164.2847730303 -748763.61216479959,1410301.2263309045 -748875.53747844091,1410440.8653073446 -748868.60142650537,1410410.5288842113 -748760.83122585597,1410211.167940058 -748661.33434918977))"
"MULTILINESTRING ((1393935.2177265859 -736156.61317754001,1394020.5191238511 -736258.27753876417,1394205.3064979711 -736277.78479058109))"
"MULTILINESTRING ((1413621.3408699955 -740824.91824291064,1413699.1659034211 -740886.58195115544))"
"MULTILINESTRING ((1406398.3441342195 -732942.61736292136,1406221.2560414879 -733065.05190912483,1404804.2445985035 -733333.92723335349))"
"MULTILINESTRING ((1402295.3839655418 -737872.35798909282,1402056.2281933732 -737870.79092797474))"
"MULTILINESTRING ((1409133.4447102121 -741596.77681316028,1409148.4390436818 -741665.4566183351))"
"MULTILINESTRING ((1410617.3492577244 -747662.48224762385,1410498.0105344232 -747712.62064095947))"
"MULTILINESTRING ((1409796.0377569757 -735012.83182460675,1409846.2189837485 -735160.9928172722))"
"MULTILINESTRING ((1409295.6102109449 -735392.25096651178,1409218.2146375349 -735352.3545603354,1408884.1954140442 -734910.62520355929))"
"MULTILINESTRING ((1409162.9109886978 -735514.04914209316,1409295.6102109449 -735392.25096651178))"
"MULTILINESTRING ((1411663.6188889695 -741044.17040621827,1411779.0357813337 -741237.87970411568))"
"MULTILINESTRING ((1409752.6851763742 -744500.51967861818,1409978.2859589707 -744658.25729644683))"
"MULTILINESTRING ((1416051.8252543518 -744537.36868894612,1416031.0064276604 -744462.12233350053))"
"MULTILINESTRING ((1416331.1604073988 -745532.93519945396,1416546.9288468852 -746037.19324853015))"
"MULTILINESTRING ((1415907.5201958655 -744043.54398763576,1415800.8942467917 -744066.80057279451))"
"MULTILINESTRING ((1416977.899907704 -743688.02623296296,1416821.1778063939 -743714.50186724484))"
"MULTILINESTRING ((1416811.4998358069 -743643.47272318858,1416816.3134469767 -743678.80014634645))"
"MULTILINESTRING ((1416863.2466343299 -744916.83207431121,1416724.513651456 -744939.67726598808))"
"MULTILINESTRING ((1416961.2583244275 -744144.12446788943,1416880.836468789 -744156.92472244927))"
"MULTILINESTRING ((1417001.2488136119 -744894.53176785517,1416863.2466343299 -744916.83207431121))"
"MULTILINESTRING ((1417024.9081343787 -745496.95684568735,1416965.799851727 -745481.6606920663))"
"MULTILINESTRING ((1416353.9251879263 -745136.17567907006,1416393.2674340103 -745129.87285727996))"
"MULTILINESTRING ((1416926.9373587454 -743403.11004881863,1416782.2613245815 -743426.95785282971))"
"MULTILINESTRING ((1415921.2215606105 -744803.48512567871,1415741.2543110773 -744792.85770749021))"
"MULTILINESTRING ((1415678.02380764 -744804.37352977879,1415652.4419517396 -744765.13331787416))"
"MULTILINESTRING ((1416773.6933929068 -745391.09395896911,1416790.98328906 -745404.70864454343))"
"MULTILINESTRING ((1416449.4903241296 -744906.75475889258,1416348.645750202 -744923.0028744794))"
"MULTILINESTRING ((1416797.7755378787 -746011.54506831465,1416811.6287562903 -746083.44194626226))"
"MULTILINESTRING ((1417171.4158238699 -745261.26120369544,1417153.7370558092 -745285.94643470389))"
"MULTILINESTRING ((1416005.7993596615 -743436.35362215748,1416064.7802808841 -743427.67268805846))"
"MULTILINESTRING ((1416589.3355271074 -746029.05734270823,1416546.9288468852 -746037.19324853015))"
"MULTILINESTRING ((1416836.7631897868 -744765.70938896702,1416698.6808484062 -744787.92939188576))"
"MULTILINESTRING ((1417202.8630194878 -745258.65258279687,1417229.200695422 -745221.71895064402))"
"MULTILINESTRING ((1416598.413487535 -745034.52823491965,1416473.1490891103 -745055.24294251425))"
"MULTILINESTRING ((1416585.4464999577 -744962.20446848217,1416573.4854139967 -744886.48016495991))"
"MULTILINESTRING ((1416871.0017455732 -744085.12111723714,1416875.9509845257 -744122.20544966147))"
"MULTILINESTRING ((1416007.0454913622 -743096.6553541827,1416020.9774549059 -743180.35355034051))"
"MULTILINESTRING ((1416816.3134469767 -743678.80014634645,1416821.1778063939 -743714.50186724484))"
"MULTILINESTRING ((1417126.5804268119 -746036.96438881848,1416982.8058956272 -746051.45091270842,1416994.2269208489 -746224.57764532987))"
"MULTILINESTRING ((1416782.2613245815 -743426.95785282971,1416791.4272867972 -743495.10960324912))"
"MULTILINESTRING ((1416859.4143179595 -747111.30171208119,1416816.2192390389 -747025.28523646994,1416648.9977475142 -747057.43593076419))"
"MULTILINESTRING ((1416230.1598749596 -743957.47426943947,1416145.6333896429 -743971.55876050203))"
"MULTILINESTRING ((1416255.5629487874 -744630.22356626287,1416234.8680155701 -744507.18028243363))"
"MULTILINESTRING ((1415540.8565287327 -744670.3907560315,1415474.5463754886 -744666.27435017109,1415527.3530208953 -744634.08154649823))"
"MULTILINESTRING ((1417651.7179589635 -748345.26900632505,1417699.509412651 -748343.7240110602))"
"MULTILINESTRING ((1408551.3679497568 -746911.94876222173,1408592.763868727 -746900.68710533727))"
